basinid,c0R,Wpct,c0frnrprecp,c0annprecp,c0GDPmer,c0GDPppp,c0PopDen,c0PUrbDen,c0PConDen,c0ENsewhum,c0TNfrem,c0TNsewhum,c0EPsewhum,c0EPsewdet,c0TPfrem,c0TPsewhum,c0TPsewdet,c0TNdpna
4180,450.878234863,0.0,3.08292961121,1028.75183105,17411.1796875,18314.0214844,17.1000041962,0.0,0.0,0.0,39.6999855042,0.0,0.0,0.0,48.6002082825,0.0,0.0,619.000427246
4181,513.126464844,0.0,3.53047299385,1121.13476563,17411.1796875,18314.0214844,18.7999916077,0.0,0.0,0.0,39.6999855042,0.0,0.0,0.0,48.6002082825,0.0,0.0,561.999206543
4182,2936.18237305,0.361111223698,9.21188163757,3317.08398438,17719.2851563,18279.6035156,0.300000011921,0.0,0.0,0.0,55.2999267578,0.0,0.0,0.0,64.3999328613,0.0,0.0,244.000183105
4183,637.009216309,0.0,3.41076087952,1180.36828613,23509.8945313,24047.9804688,0.877651333809,0.0,0.0,0.0,28.1000061035,0.0,0.0,0.0,34.3000144958,0.0,0.0,128.999954224
4184,811.539001465,0.0,3.90750169754,1362.86193848,23509.8945313,24047.9804688,0.700000047684,0.0,0.0,0.0,28.1000061035,0.0,0.0,0.0,34.3000144958,0.0,0.0,128.999954224
4185,808.306335449,0.0,3.89160943031,1327.57348633,44798.7929688,23828.0058594,25.6331100464,0.0,0.0,0.0,42.0,0.0,0.0,0.0,52.0000915527,0.0,0.0,501.000518799
4186,18.9678077698,1.05555617809,1.17194187641,387.690429688,2944.10180664,6643.60400391,45.2999267578,45.2999267578,0.0,0.0,21.2000102997,0.0,0.0,0.0,25.8999958038,0.0,0.0,0.0
4187,171.814224243,0.0,2.4053003788,750.424682617,20938.1035156,22875.0957031,41.8999977112,0.0,0.0,0.0,42.7999916077,0.0,0.0,0.0,50.799949646,0.0,0.0,1140.9979248
4188,178.659637451,3.59722089767,1.32633817196,413.3125,2944.09790039,6643.59765625,0.0,0.0,0.0,0.0,21.1999835968,0.0,0.0,0.0,25.9000091553,0.0,0.0,105.999916077
4189,86.9301223755,0.0,0.769984841347,162.916183472,22981.0117188,25456.0820313,0.0,0.0,0.0,0.0,47.0999031067,0.0,0.0,0.0,54.7998390198,0.0,0.0,26.0
4190,31.5436515808,0.0,0.870565652847,175.838623047,22981.0117188,25456.0820313,0.0,0.0,0.0,0.0,47.0999031067,0.0,0.0,0.0,54.7998390198,0.0,0.0,25.0
4191,2.67274141312,44.4270858765,0.834447383881,154.682342529,31730.4980469,31337.9980469,0.0,0.0,0.0,0.0,52.5002250671,0.0,0.0,0.0,61.2000732422,0.0,0.0,25.0
4192,203.740066528,0.0,1.34119832516,437.89654541,2944.09790039,6643.59765625,0.0,0.0,0.0,0.0,21.1999835968,0.0,0.0,0.0,25.9000091553,0.0,0.0,104.500045776
4193,62.7282142639,0.0,1.47958672047,517.292907715,1538.49987793,5714.08740234,36.5000038147,0.0,0.0,0.0,19.0000019073,0.0,0.0,0.0,24.2999916077,0.0,0.0,0.0
4194,656.08416748,0.0,3.34521627426,1173.07666016,1594.60192871,3955.20092773,60.7998580933,0.0,0.0,0.0,22.5000019073,0.0,0.0,0.0,27.5000019073,0.0,0.0,986.99786377
4195,574.592041016,0.0,3.3790128231,1164.87634277,5002.91455078,8329.40332031,62.2000579834,0.0,0.0,0.0,20.299993515,0.0,0.0,0.0,24.900018692,0.0,0.0,0.0
4196,481.666992188,0.0,3.40584230423,1129.29968262,5002.91455078,8329.40332031,120.199966431,120.199966431,120.199966431,581.43182373,20.299993515,463.4012146,96.9373779297,27.9627227783,24.900018692,72.799949646,21.0,0.0
4197,1144.34631348,0.0,3.73833870888,1293.93835449,22980.9902344,25456.1074219,2.50503063202,0.0,0.0,0.0,47.1000747681,0.0,0.0,0.0,54.800037384,0.0,0.0,550.999816895
4198,574.672729492,0.0,3.14626550674,1010.14172363,44798.6914063,23828.0136719,41.5999832153,0.0,0.0,0.0,42.0,0.0,0.0,0.0,52.0000915527,0.0,0.0,367.999938965
4199,591.696594238,0.0,3.22395539284,1029.02172852,44798.6914063,23828.0136719,75.7998580933,0.0,0.0,0.0,42.0,0.0,0.0,0.0,52.0000915527,0.0,0.0,422.999938965
4200,895.5703125,0.0,3.82159733772,1209.11047363,44798.6914063,23828.0136719,7.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,52.0000915527,0.0,0.0,422.999938965
4201,270.716918945,0.0,2.88253259659,896.005249023,30097.5195313,23224.9824219,368.963439941,368.963439941,368.963439941,2237.08349609,49.6000747681,1127.48840332,372.472167969,174.25453186,59.3001289368,151.595687866,70.9213638306,1019.00109863
4202,137.413925171,0.25,2.31182742119,771.88848877,30097.5195313,23224.9824219,178.499832153,178.499832153,178.499832153,1082.54467773,49.6000747681,545.60168457,180.344161987,84.2754440308,59.3001289368,73.3998413086,34.2999954224,1132.99865723
4203,570.830383301,7.10195541382,3.14031124115,1074.18408203,31730.4960938,31338.0136719,109.160247803,109.160247803,109.160247803,709.085083008,52.5000038147,336.81539917,117.95816803,25.6742553711,61.1997871399,45.7680244446,9.96166610718,853.999328613
4204,3782.13793945,0.0833334848285,11.7647066116,4229.63623047,17719.2890625,18279.5917969,0.551721692085,0.0,0.0,0.0,55.299949646,0.0,0.0,0.0,64.4001083374,0.0,0.0,0.0
4205,4730.76611328,1.83333492279,14.7980642319,5304.92333984,17719.2890625,18279.5917969,0.445835769176,0.0,0.0,0.0,55.299949646,0.0,0.0,0.0,64.4001083374,0.0,0.0,204.000183105
4206,668.915893555,0.13888899982,3.36962008476,1073.39050293,44798.6914063,23828.0136719,24.9667778015,0.0,0.0,0.0,42.0,0.0,0.0,0.0,52.0000915527,0.0,0.0,367.999938965
4207,789.495178223,0.44444450736,3.86703753471,1297.52062988,44798.6914063,23828.0136719,82.4098815918,0.0,0.0,0.0,42.0,0.0,0.0,0.0,52.0000915527,0.0,0.0,503.999298096
4208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4209,8.02069664001,0.0,0.539295077324,115.329872131,22981.0214844,25456.078125,0.0,0.0,0.0,0.0,47.0998649597,0.0,0.0,0.0,54.7998199463,0.0,0.0,25.0113868713
4210,11.1489830017,16.8995475769,0.625896990299,152.252593994,22981.0214844,25456.078125,0.0,0.0,0.0,0.0,47.0998649597,0.0,0.0,0.0,54.7998199463,0.0,0.0,31.5512428284
4211,12.2471761703,18.3056468964,0.623244464397,162.83416748,22981.0214844,25456.078125,0.0,0.0,0.0,0.0,47.0998649597,0.0,0.0,0.0,54.7998199463,0.0,0.0,31.5512428284
4212,76.9123382568,20.458562851,0.683447778225,181.18888855,22981.0214844,25456.078125,0.0387741960585,0.0,0.0,0.0,47.0998649597,0.0,0.0,0.0,54.7998199463,0.0,0.0,31.5512428284
4213,37.173160553,4.22045183182,0.733018517494,196.042480469,2944.09838867,6643.60595703,0.0,0.0,0.0,0.0,21.2000007629,0.0,0.0,0.0,25.8999996185,0.0,0.0,26.0113868713
4214,16.7076358795,0.0,0.552182555199,126.560775757,22981.0214844,25456.078125,0.0,0.0,0.0,0.0,47.0998649597,0.0,0.0,0.0,54.7998199463,0.0,0.0,22.517080307
4215,7.86308193207,18.1678714752,0.629389941692,153.639404297,22981.0214844,25456.078125,0.0,0.0,0.0,0.0,47.0998649597,0.0,0.0,0.0,54.7998199463,0.0,0.0,31.5512428284
4216,10.7336645126,13.4667873383,0.653443276882,168.952560425,22981.0214844,25456.078125,0.0,0.0,0.0,0.0,47.0998649597,0.0,0.0,0.0,54.7998199463,0.0,0.0,31.5512428284
4217,32.9040679932,31.0042476654,0.725417971611,207.095794678,22981.0214844,25456.078125,0.0,0.0,0.0,0.0,47.0998649597,0.0,0.0,0.0,54.7998199463,0.0,0.0,30.0455474854
4218,1.3076004982,0.0,0.505734264851,110.836418152,22981.0214844,25456.078125,0.0,0.0,0.0,0.0,47.0998649597,0.0,0.0,0.0,54.7998199463,0.0,0.0,24.517080307
4219,63.9300117493,1.97222054005,1.3670977354,474.521881104,1461.50024414,5242.61914063,103.500022888,0.0,103.500022888,455.777648926,10.0,410.199859619,75.9998626709,18.5555610657,10.0,68.3998718262,16.7000045776,1019.99822998
4220,693.972961426,0.0,3.78830742836,1291.55407715,5002.89404297,8329.38476563,11.2999954224,0.0,0.0,0.0,20.2999954224,0.0,0.0,0.0,24.8999881744,0.0,0.0,0.0
4221,500.266784668,0.0,3.59047794342,1185.86608887,5002.89404297,8329.38476563,50.4403877258,50.4403877258,0.0,0.0,20.2999954224,0.0,0.0,0.0,24.8999881744,0.0,0.0,1059.99914551
4222,883.148742676,0.0,3.98640441895,1366.28393555,22981.0097656,25456.1210938,8.90654277802,0.0,0.0,0.0,47.0999679565,0.0,0.0,0.0,54.7999305725,0.0,0.0,0.0
4223,2976.02294922,0.0,9.50373077393,3425.3425293,17719.3105469,18279.6035156,0.292611569166,0.0,0.0,0.0,55.2999954224,0.0,0.0,0.0,64.3997879028,0.0,0.0,238.999862671
4224,3519.14819336,0.0,10.9428501129,3948.11694336,17719.3105469,18279.6035156,0.300000011921,0.0,0.0,0.0,55.2999954224,0.0,0.0,0.0,64.3997879028,0.0,0.0,195.000228882
4225,3859.28027344,0.0,12.157119751,4374.99658203,17719.3105469,18279.6035156,0.209008470178,0.0,0.0,0.0,55.2999954224,0.0,0.0,0.0,64.3997879028,0.0,0.0,195.000228882
4226,589.252624512,0.0,3.22815489769,1039.01977539,44798.7070313,23828.0058594,29.113489151,0.0,0.0,0.0,42.0,0.0,0.0,0.0,51.9998207092,0.0,0.0,365.999908447
4227,70.8328475952,0.0,0.454378992319,155.649505615,8173.80322266,11130.9853516,0.980946838856,0.0,0.0,0.0,7.89998674393,0.0,0.0,0.0,7.89998674393,0.0,0.0,0.0
4228,0.0,0.0,0.357865005732,119.062713623,8173.80322266,11130.9853516,2.0,0.0,0.0,0.0,7.89998674393,0.0,0.0,0.0,7.89998674393,0.0,0.0,0.0
4229,477.361328125,0.0,3.56282496452,1186.06506348,2944.10180664,6643.62255859,3.91262388229,0.0,0.0,0.0,21.1999816895,0.0,0.0,0.0,25.8999862671,0.0,0.0,718.998962402
4230,340.545288086,0.0,2.96031999588,1006.00897217,20938.1015625,22875.1191406,121.392593384,0.0,121.392593384,732.993408203,42.8000183105,419.272064209,122.175979614,20.3910274506,50.7998390198,60.1107749939,10.032418251,1348.99853516
4231,808.568115234,0.0,3.93160486221,1315.52648926,44798.7070313,23828.0058594,9.34683799744,0.0,0.0,0.0,42.0,0.0,0.0,0.0,51.9998207092,0.0,0.0,421.999816895
4232,865.81817627,0.0,3.85343885422,1329.46606445,22981.0097656,25456.1210938,0.800000011921,0.0,0.0,0.0,47.0999679565,0.0,0.0,0.0,54.7999305725,0.0,0.0,552.000732422
4233,17.5551967621,0.0,0.249933093786,70.82862854,11490.4892578,12728.0664063,0.0,0.0,0.0,0.0,23.5500087738,0.0,0.0,0.0,27.399980545,0.0,0.0,8.0
4234,60.0419540405,12.8610906601,1.3606120348,468.214141846,1461.5012207,5242.61230469,25.0730113983,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,1020.00183105
4235,1022.83380127,0.0,4.42485427856,1538.66748047,5002.91845703,8329.39648438,17.7999820709,0.0,0.0,0.0,20.2999820709,0.0,0.0,0.0,24.8999900818,0.0,0.0,1060.00085449
4236,1291.35351563,0.0,4.13458585739,1466.42651367,22980.9824219,25456.0820313,14.8302631378,14.8302631378,0.0,0.0,47.1000518799,0.0,0.0,0.0,54.7997970581,0.0,0.0,438.000274658
4237,912.796386719,0.0,3.94183683395,1381.26135254,22980.9824219,25456.0820313,22.4363365173,22.4363365173,0.0,0.0,47.1000518799,0.0,0.0,0.0,54.7997970581,0.0,0.0,470.001800537
4238,2675.43774414,0.0,8.57884883881,3104.60131836,17719.3085938,18279.5957031,0.189524799585,0.0,0.0,0.0,55.3000717163,0.0,0.0,0.0,64.399848938,0.0,0.0,195.0
4239,251.772613525,0.0,2.5095539093,847.464416504,2944.09887695,6643.60595703,108.407966614,108.407966614,108.407966614,500.636627197,21.2000179291,394.501556396,83.418006897,18.4830741882,25.8999900818,61.8127479553,13.6959590912,678.000732422
4240,75.0378494263,0.0,1.68572592735,576.17199707,879.998168945,3768.99853516,158.178131104,158.178131104,158.178131104,652.557922363,22.5,505.732391357,108.809387207,28.8746852875,27.5,78.8868103027,20.9341468811,0.0
4241,952.900390625,0.0,4.15181493759,1420.80444336,22980.9824219,25456.0820313,104.391639709,104.391639709,104.391639709,646.086608887,47.1000518799,341.779449463,107.642623901,38.8654518127,54.7997970581,48.6546859741,17.5672645569,470.001800537
4242,954.117980957,0.0,4.13841629028,1426.62341309,22980.9824219,25456.0820313,13.5593299866,0.0,0.0,0.0,47.1000518799,0.0,0.0,0.0,54.7997970581,0.0,0.0,0.0
4243,602.868469238,19.5175113678,2.99239325523,1035.6940918,31730.4804688,31338.0136719,5.61884355545,0.0,0.0,0.0,52.5,0.0,0.0,0.0,61.1998329163,0.0,0.0,592.001098633
4244,3688.43945313,0.0,11.3029003143,4090.89746094,17719.3085938,18279.5957031,0.0808267965913,0.0,0.0,0.0,55.3000717163,0.0,0.0,0.0,64.399848938,0.0,0.0,152.999816895
4245,0.0,0.0,0.390718698502,128.547058105,8173.79589844,11131.0195313,2.0,0.0,0.0,0.0,7.89999055862,0.0,0.0,0.0,7.89999055862,0.0,0.0,0.0
4246,203.947341919,0.0,1.30960774422,430.557159424,2944.09912109,6643.61425781,0.0,0.0,0.0,0.0,21.2000179291,0.0,0.0,0.0,25.8999900818,0.0,0.0,96.5001373291
4247,204.297927856,0.0,0.940158963203,271.921112061,22980.984375,25456.1191406,0.0,0.0,0.0,0.0,47.0998268127,0.0,0.0,0.0,54.7997970581,0.0,0.0,24.0
4248,223.727020264,0.0,1.64406239986,550.036560059,2944.09912109,6643.61425781,7.19887542725,0.0,0.0,0.0,21.2000179291,0.0,0.0,0.0,25.8999900818,0.0,0.0,167.999816895
4249,73.4025039673,0.0,0.744757294655,199.230728149,22980.984375,25456.1191406,0.0,0.0,0.0,0.0,47.0998268127,0.0,0.0,0.0,54.7997970581,0.0,0.0,25.0
4250,59.6864433289,0.236111164093,0.700621604919,183.637893677,2944.09912109,6643.61425781,0.0,0.0,0.0,0.0,21.2000179291,0.0,0.0,0.0,25.8999900818,0.0,0.0,24.0
4251,103.087104797,0.0,0.769510447979,244.860488892,2944.10009766,6643.62207031,0.0,0.0,0.0,0.0,21.2000007629,0.0,0.0,0.0,25.8999767303,0.0,0.0,33.3373451233
4252,0.0,2.8611125946,0.40967014432,131.229248047,1529.70056152,4214.60205078,0.0,0.0,0.0,0.0,7.70000457764,0.0,0.0,0.0,7.70000457764,0.0,0.0,0.0
4253,0.854874193668,1.19444274902,0.423724085093,143.71762085,654.299133301,1407.70117188,4.9673371315,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,238.000183105
4254,828.127197266,0.0,3.65087652206,1282.1640625,22981.0,25456.0898438,16.6832580566,16.6832580566,0.0,0.0,47.0998764038,0.0,0.0,0.0,54.8001098633,0.0,0.0,510.999694824
4255,3648.75097656,0.0,11.1411418915,4040.46557617,17719.28125,18279.6152344,0.0947752669454,0.0,0.0,0.0,55.3001823425,0.0,0.0,0.0,64.3998718262,0.0,0.0,0.0
4256,733.606323242,0.972222507,3.53127861023,1197.19372559,44798.6835938,23827.9902344,14.4950094223,0.0,0.0,0.0,42.0,0.0,0.0,0.0,51.9998168945,0.0,0.0,345.000244141
4257,0.0,46.972442627,0.441054910421,156.359664917,1529.70056152,4214.60205078,0.51848000288,0.0,0.0,0.0,7.70000457764,0.0,0.0,0.0,7.70000457764,0.0,0.0,287.000061035
4258,0.0,20.0833148956,0.467129796743,168.451034546,1529.70056152,4214.60205078,1.00350093842,0.0,0.0,0.0,7.70000457764,0.0,0.0,0.0,7.70000457764,0.0,0.0,298.99987793
4259,81.0995101929,0.0,0.466113090515,153.255737305,8173.80517578,11131.0214844,0.81952893734,0.0,0.0,0.0,7.89998579025,0.0,0.0,0.0,7.89998579025,0.0,0.0,0.0
4260,60.7126121521,0.30555549264,1.72392237186,605.819580078,2944.10009766,6643.60302734,37.7681388855,37.7681388855,37.7681388855,174.336624146,21.1999816895,137.377288818,29.0338668823,6.45906925201,25.8999862671,21.5141010284,4.78617143631,0.0
4261,1.40359759331,1.13888764381,1.29809999466,455.360900879,880.001831055,3769.00219727,145.168609619,145.168609619,145.168609619,598.883911133,22.5000247955,464.134887695,99.7663574219,26.4910545349,27.5000247955,72.3305892944,19.2060089111,0.0
4262,0.478511303663,0.27777799964,1.24496936798,439.444274902,880.001831055,3769.00219727,8.70819377899,0.0,0.0,0.0,22.5000247955,0.0,0.0,0.0,27.5000247955,0.0,0.0,0.0
4263,0.119159959257,11.0833148956,1.2557528019,441.778076172,880.001831055,3769.00219727,47.5884437561,0.0,0.0,0.0,22.5000247955,0.0,0.0,0.0,27.5000247955,0.0,0.0,0.0
4264,1034.36999512,0.0,4.28039312363,1490.57373047,22981.0,25456.0898438,2.75963115692,0.0,0.0,0.0,47.0998764038,0.0,0.0,0.0,54.8001098633,0.0,0.0,380.0
4265,998.090820313,0.0,4.13133859634,1444.84521484,22981.0,25456.0898438,7.59999084473,0.0,0.0,0.0,47.0998764038,0.0,0.0,0.0,54.8001098633,0.0,0.0,0.0
4266,729.364685059,0.0,3.37591671944,1175.12536621,22981.0,25456.0898438,1.29340291023,0.0,0.0,0.0,47.0998764038,0.0,0.0,0.0,54.8001098633,0.0,0.0,0.0
4267,0.0,0.0,0.361388415098,116.741500854,8173.80517578,11131.0214844,1.37981784344,0.0,0.0,0.0,7.89998579025,0.0,0.0,0.0,7.89998579025,0.0,0.0,0.0
4268,0.0,1.66666519642,0.464387923479,137.733825684,1529.70056152,4214.60205078,1.40490412712,0.0,0.0,0.0,7.70000457764,0.0,0.0,0.0,7.70000457764,0.0,0.0,207.000045776
4269,407.828582764,0.0,3.29182052612,1147.10400391,5002.8984375,8329.39257813,37.5032424927,0.0,0.0,0.0,20.2999973297,0.0,0.0,0.0,24.8999881744,0.0,0.0,0.0
4270,108.569313049,0.0,0.789022445679,208.555892944,22980.9941406,25456.1171875,0.0,0.0,0.0,0.0,47.0997848511,0.0,0.0,0.0,54.7997741699,0.0,0.0,23.9999980927
4271,51.1537017822,0.0,0.542791068554,120.692214966,22980.9941406,25456.1171875,0.0,0.0,0.0,0.0,47.0997848511,0.0,0.0,0.0,54.7997741699,0.0,0.0,21.0
4272,657.349853516,0.0,2.22213172913,774.802062988,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.00048828
4273,11.5191898346,0.0,0.756376564503,155.814285278,22980.9941406,25456.1171875,0.0,0.0,0.0,0.0,47.0997848511,0.0,0.0,0.0,54.7997741699,0.0,0.0,23.9999980927
4274,14.4166736603,0.0,0.688624739647,161.869506836,22980.9941406,25456.1171875,0.0,0.0,0.0,0.0,47.0997848511,0.0,0.0,0.0,54.7997741699,0.0,0.0,23.9999980927
4275,12.7006378174,0.0,0.605086445808,161.578186035,22980.9941406,25456.1171875,0.0,0.0,0.0,0.0,47.0997848511,0.0,0.0,0.0,54.7997741699,0.0,0.0,23.9999980927
4276,0.296903699636,38.9556083679,1.0055488348,105.242759705,31730.5078125,31338.0175781,0.0,0.0,0.0,0.0,52.5002288818,0.0,0.0,0.0,61.1999435425,0.0,0.0,21.9999980927
4277,70.1234588623,1.33236384392,0.781133770943,229.941268921,2944.09960938,6643.62304688,0.0,0.0,0.0,0.0,21.1999912262,0.0,0.0,0.0,25.899980545,0.0,0.0,23.9999980927
4278,62.4706344604,0.309115886688,0.746800124645,215.619613647,2944.09960938,6643.62304688,0.0332275032997,0.0,0.0,0.0,21.1999912262,0.0,0.0,0.0,25.899980545,0.0,0.0,23.9999980927
4279,61.9120483398,2.52699995041,0.743493914604,213.98223877,2944.09960938,6643.62304688,0.0,0.0,0.0,0.0,21.1999912262,0.0,0.0,0.0,25.899980545,0.0,0.0,23.9999980927
4280,50.6256332397,3.26107907295,0.735374033451,207.764251709,2944.09960938,6643.62304688,0.0505826286972,0.0,0.0,0.0,21.1999912262,0.0,0.0,0.0,25.899980545,0.0,0.0,23.9999980927
4281,49.6582794189,4.18868923187,0.740807294846,206.055664063,2944.09960938,6643.62304688,0.294447392225,0.0,0.0,0.0,21.1999912262,0.0,0.0,0.0,25.899980545,0.0,0.0,23.9999980927
4282,0.00985452625901,0.550374507904,0.654808998108,172.509002686,2944.09960938,6643.62304688,0.0,0.0,0.0,0.0,21.1999912262,0.0,0.0,0.0,25.899980545,0.0,0.0,23.9999980927
4283,54.0340309143,0.0,0.597128391266,137.823913574,22980.9941406,25456.1171875,0.0,0.0,0.0,0.0,47.0997848511,0.0,0.0,0.0,54.7997741699,0.0,0.0,24.9999980927
4284,22.2669754028,44.111114502,0.752206981182,260.969146729,2944.09838867,6643.58300781,8.50002384186,0.0,0.0,0.0,21.1999988556,0.0,0.0,0.0,25.9000244141,0.0,0.0,0.0
4285,975.437438965,0.0,4.00608491898,1420.94689941,22981.015625,25456.1152344,10.6494779587,0.0,0.0,0.0,47.1000213623,0.0,0.0,0.0,54.8001861572,0.0,0.0,362.0
4286,2853.24658203,0.0,9.0016708374,3268.30810547,17719.2851563,18279.6015625,0.195146903396,0.0,0.0,0.0,55.3000679016,0.0,0.0,0.0,64.4000930786,0.0,0.0,0.0
4287,3288.57739258,0.0,10.3495006561,3756.70458984,17719.2851563,18279.6015625,0.0,0.0,0.0,0.0,55.3000679016,0.0,0.0,0.0,64.4000930786,0.0,0.0,111.000228882
4288,236.158737183,0.0,2.20116043091,796.667419434,17719.2851563,18279.6015625,21.1372470856,21.1372470856,21.1372470856,121.292549133,55.3000679016,54.2176856995,20.2352046967,9.3188533783,64.4000930786,7.20371341705,3.31750297546,0.0
4289,1170.05334473,0.0,3.78517532349,1319.97680664,22981.015625,25456.1152344,5.36653518677,0.0,0.0,0.0,47.1000213623,0.0,0.0,0.0,54.8001861572,0.0,0.0,0.0
4290,918.134155273,0.0,3.8931581974,1361.05358887,22981.015625,25456.1152344,11.0,0.0,0.0,0.0,47.1000213623,0.0,0.0,0.0,54.8001861572,0.0,0.0,511.000244141
4291,15.9399852753,4.0833325386,0.425233215094,144.500350952,1529.70068359,4214.60205078,0.699999988079,0.0,0.0,0.0,7.70002269745,0.0,0.0,0.0,7.70002269745,0.0,0.0,0.0
4292,1196.17077637,0.0,6.97823143005,1758.43579102,31730.5175781,31337.9882813,7.54383850098,0.0,0.0,0.0,52.4998855591,0.0,0.0,0.0,61.1998138428,0.0,0.0,319.000244141
4293,0.0,0.0,0.361052691936,111.417961121,8173.82226563,11130.9814453,10.0500812531,10.0500812531,0.0,0.0,7.90002298355,0.0,0.0,0.0,7.90002298355,0.0,0.0,0.0
4294,115.270088196,0.0,0.763606727123,254.140884399,2944.09790039,6643.60498047,0.0,0.0,0.0,0.0,21.2000179291,0.0,0.0,0.0,25.90001297,0.0,0.0,35.6707305908
4296,228.232910156,0.0,1.14257979393,380.517944336,1.0,1.0,0.0500000044703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.001037598
4297,27.8213729858,0.0,0.645312130451,151.24029541,22981.0058594,25456.1152344,0.0,0.0,0.0,0.0,47.1002159119,0.0,0.0,0.0,54.8002281189,0.0,0.0,25.0000019073
4298,28.0622253418,1.12499773502,0.733456552029,191.866760254,2944.1003418,6643.5859375,0.276929914951,0.0,0.0,0.0,21.2000102997,0.0,0.0,0.0,25.900018692,0.0,0.0,24.0000019073
4299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,16.0056209564,1.69444513321,0.46437728405,160.49130249,1529.69873047,4214.59863281,1.20000004768,0.0,0.0,0.0,7.70001411438,0.0,0.0,0.0,7.70001411438,0.0,0.0,0.0
4301,0.101716071367,42.5555686951,0.653585255146,227.848327637,2944.10083008,6643.62304688,43.2999839783,43.2999839783,43.2999839783,199.872909546,21.1999912262,157.49987793,33.3333511353,7.42243385315,25.9000034332,24.700012207,5.50002288818,0.0
4302,996.154724121,3.30555462837,4.36465215683,1486.9420166,5304.48193359,8411.78320313,0.777902662754,0.0,0.0,0.0,4.2999997139,0.0,0.0,0.0,4.2999997139,0.0,0.0,58.0000915527
4303,577.977600098,0.0,3.18841266632,1145.45446777,17719.3105469,18279.6113281,4.59999990463,0.0,0.0,0.0,55.2999839783,0.0,0.0,0.0,64.3997879028,0.0,0.0,183.999801636
4304,16.0890350342,0.750002264977,0.455721020699,157.34765625,1529.69873047,4214.59863281,2.0,0.0,0.0,0.0,7.70001411438,0.0,0.0,0.0,7.70001411438,0.0,0.0,0.0
4305,57.0769500732,16.7499866486,1.42503392696,489.977020264,880.000915527,3768.99902344,36.7202911377,0.0,0.0,0.0,22.5000228882,0.0,0.0,0.0,27.5000228882,0.0,0.0,0.0
4306,590.286132813,0.0,3.01126861572,1045.37023926,22980.984375,25456.0898438,12.1954936981,0.0,0.0,0.0,47.099899292,0.0,0.0,0.0,54.7997741699,0.0,0.0,0.0
4307,603.419006348,0.0,3.08720898628,1040.8223877,2944.10083008,6643.62304688,0.423800289631,0.0,0.0,0.0,21.1999912262,0.0,0.0,0.0,25.9000034332,0.0,0.0,313.999786377
4308,2063.18652344,0.0,6.46091508865,2343.45922852,17719.3105469,18279.6113281,0.0278816912323,0.0,0.0,0.0,55.2999839783,0.0,0.0,0.0,64.3997879028,0.0,0.0,101.999900818
4309,875.635742188,1.25000226498,3.99538183212,1358.07678223,5304.48193359,8411.78320313,0.802992761135,0.0,0.0,0.0,4.2999997139,0.0,0.0,0.0,4.2999997139,0.0,0.0,58.0000915527
4311,64.1213150024,0.0,0.58134418726,180.107376099,22980.9785156,25456.1328125,0.0,0.0,0.0,0.0,47.1000175476,0.0,0.0,0.0,54.7999610901,0.0,0.0,14.9999990463
4312,179.622314453,0.0,2.27759981155,782.080688477,30097.5117188,23224.9941406,80.5000915527,0.0,80.5000915527,488.294555664,49.600112915,246.099914551,81.326751709,38.0835037231,59.2999610901,33.1000175476,15.5,0.0
4313,931.102233887,14.3272342682,3.08034110069,1104.70788574,22980.9980469,25456.0878906,8.31513500214,0.0,0.0,0.0,47.1000137329,0.0,0.0,0.0,54.8000526428,0.0,0.0,0.0
4314,661.287536621,0.0,3.1625020504,1103.87597656,22980.9980469,25456.0878906,20.0990257263,0.0,0.0,0.0,47.1000137329,0.0,0.0,0.0,54.8000526428,0.0,0.0,632.000366211
4315,950.496276855,0.0,3.47823762894,1249.40441895,17719.3222656,18279.5898438,0.16730619967,0.0,0.0,0.0,55.3001480103,0.0,0.0,0.0,64.4001693726,0.0,0.0,130.0
4316,508.517669678,0.0,2.7786488533,924.546203613,2944.10083008,6643.59960938,119.33115387,119.33115387,119.33115387,550.99621582,21.1999893188,434.185089111,91.848991394,20.4222202301,25.899980545,68.0601196289,15.1328687668,313.999786377
4317,63.8130989075,0.0,1.45432496071,488.958190918,880.000915527,3769.00146484,140.6040802,140.6040802,140.6040802,580.24987793,22.4999980927,449.693695068,96.7147064209,25.6382446289,27.4999980927,70.1181640625,18.5877285004,0.0
4318,1121.7479248,0.0,4.53349876404,1557.49194336,22980.9980469,25456.0878906,2.43989396095,0.0,0.0,0.0,47.1000137329,0.0,0.0,0.0,54.8000526428,0.0,0.0,336.99987793
